year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2024,president,,Spartanburg - Woodruff Town Hall,Spartanburg - Woodruff Elementary,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - 2Nd Mill,Sumter - Second Mill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Burns-Downs,Sumter - Bunrs-Downs,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Causeway Branch,Sumter - Causeway Branch 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Dalzell,Sumter - Dalzell 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Ebenezer No. 1,Sumter - Ebenezer 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Ebenezer No. 2,Sumter - Ebenezer 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Emergency 2,Sumter - Ebenezer 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Green Swamp 1,Sumter - Green Swamp,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Oakland Plant. 1,Sumter - Oakland Plantation 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - Oakland Plant. 2,Sumter - Oakland Plantation 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Sumter - St. John,Sumter - Saint John,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Union - Putman,Union - Putnam,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Union - Ward 1 Box 1,Union - Union Ward 1 Box 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Union - Ward 1 Box 2,Union - Union Ward 1 Box 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Union - Ward 4 Box 1,Union - Union Ward 4 Box 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Union - Ward 4 Box 2,Union - Union Ward 4 Box 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Williamsburg - Henry-Poplar Hl,Williamsburg - Henry-Poplar Hill,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,York - Clover No. 1,York - Bethel School,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 1,York - Clover,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 1,York - Larne,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 1,York - Roosevelt,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 2,York - Clover,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 2,York - Hampton Mill,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Clover No. 2,York - Roosevelt,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,York - Fort Mill 1,York - Fort Mill No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,York - Fort Mill 2,York - Fort Mill No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,York - Fort Mill 3,York - Fort Mill No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,York - Oak Ridge,York - Oakridge,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,York - Rock Hill No.3,York - Rock Hill No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping
