year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2020,president,,Lexington - Sharpe'S Hill,Lexington - Sharpe'S Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Springdale,Lexington - Springdale,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Springdale South,Lexington - Springdale South,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - St. Davids,Lexington - St. Davids,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - St. Michael,Lexington - St. Michael,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Summit,Lexington - Summit,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Swansea 1,Lexington - Swansea 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Swansea 2,Lexington - Swansea 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - West Columbia No. 1,Lexington - West Columbia No. 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - West Columbia No. 2,Lexington - West Columbia No. 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - West Columbia No. 3,Lexington - West Columbia No. 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - West Columbia No. 4,Lexington - West Columbia No. 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Westover,Lexington - Westover,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - White Knoll,Lexington - White Knoll,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Whitehall,Lexington - Whitehall,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Lexington - Woodland Hills,Lexington - Woodland Hills,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Britton'S Neck,Marion - Britton'S Neck,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Centenary,Marion - Centenary,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Friendship,Marion - Friendship,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Marion No. 1,Marion - Marion No. 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Marion No. 2,Marion - Marion No. 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Marion North,Marion - Marion North,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Marion South,Marion - Marion South,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Marion West,Marion - Marion West,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Nichols,Marion - Nichols,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Rains,Marion - Rains,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Sellers,Marion - Sellers,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Temperance,Marion - Temperance,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marion - Zion,Marion - Zion,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Adamsville,Marlboro - Adamsville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Blenheim,Marlboro - Blenheim,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Brightsville,Marlboro - Brightsville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Brownsville,Marlboro - Brownsville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Clio,Marlboro - Clio,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - East Mccoll,Marlboro - East Mccoll,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Mccoll,Marlboro - Mccoll,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Quicks X Roads,Marlboro - Quicks X Roads,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Tatum,Marlboro - Tatum,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Marlboro - Wallace,Marlboro - Wallace,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Bethany,Mccormick - Bethany,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Clark'S Hill,Mccormick - Clark'S Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Mccormick No. 1,Mccormick - Mccormick No. 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Mccormick No. 2,Mccormick - Mccormick No. 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Modoc,Mccormick - Modoc,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Monticello,Mccormick - Monticello,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Mt. Carmel,Mccormick - Mt. Carmel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Parksville,Mccormick - Parksville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Plum Branch,Mccormick - Plum Branch,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Savannah,Mccormick - Savannah,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Mccormick - Willington,Mccormick - Willington,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Beth - Eden,Newberry - Beth - Eden,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Bush River,Newberry - Bush River,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Chappells,Newberry - Chappells,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Consolidated Number 5,Newberry - Consolidated Number 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Fairview,Newberry - Fairview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Hartford,Newberry - Hartford,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Helena,Newberry - Helena,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Johnstone,Newberry - Johnstone,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Kinards-Jalapa,Newberry - Kinards-Jalapa,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Little Mountain,Newberry - Little Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Maybinton,Newberry - Maybinton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Mt. Bethel-Garmany,Newberry - Mt. Bethel-Garmany,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 1,Newberry - Newberry Ward 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 2,Newberry - Newberry Ward 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 3,Newberry - Newberry Ward 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 4,Newberry - Newberry Ward 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 5,Newberry - Newberry Ward 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Newberry Ward 6,Newberry - Newberry Ward 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - O'Neal,Newberry - O'Neal,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Oakland,Newberry - Oakland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Peak,Newberry - Peak,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Pomaria,Newberry - Pomaria,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Prosperity City,Newberry - Prosperity City,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Prosperity Outside,Newberry - Prosperity Outside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Silverstreet,Newberry - Silverstreet,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - St. Phillips-Jolly Street,Newberry - St. Phillips-Jolly Street,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Stoney Hill,Newberry - Stoney Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Wheeland,Newberry - Wheeland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Whitmire City,Newberry - Whitmire City,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Newberry - Whitmire Outside,Newberry - Whitmire Outside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Bountyland,Oconee - Bountyland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Earles Grove,Oconee - Earles Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Fair Play,Oconee - Fair Play,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Friendship,Oconee - Friendship,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Holly Springs,Oconee - Holly Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Keowee,Oconee - Keowee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Long Creek,Oconee - Long Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Madison,Oconee - Madison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Mountain Rest,Oconee - Mountain Rest,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - New Hope,Oconee - New Hope,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Newry-Corinth,Oconee - Newry-Corinth,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Oakway,Oconee - Oakway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Ravenel,Oconee - Ravenel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Return,Oconee - Return,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Richland,Oconee - Richland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Salem,Oconee - Salem,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Seneca 1,Oconee - Seneca 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Seneca 2,Oconee - Seneca 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Seneca 3,Oconee - Seneca 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Seneca 4,Oconee - Seneca 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Shiloh,Oconee - Shiloh,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - South Union,Oconee - South Union,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Stamp Creek,Oconee - Stamp Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Tamassee,Oconee - Tamassee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Tokeena-Providence,Oconee - Tokeena-Providence,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Utica,Oconee - Utica,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Walhalla 1,Oconee - Walhalla 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Walhalla 2,Oconee - Walhalla 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - West Union,Oconee - West Union,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Westminster 1,Oconee - Westminster 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Oconee - Westminster 2,Oconee - Westminster 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Bethel,Orangeburg - Bethel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Bolentown,Orangeburg - Bolentown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Bowman 1,Orangeburg - Bowman 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Bowman 2,Orangeburg - Bowman 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Branchville 1,Orangeburg - Branchville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Branchville 2,Orangeburg - Branchville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Brookdale,Orangeburg - Brookdale,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Cope,Orangeburg - Cope,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Cordova 1,Orangeburg - Cordova 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Cordova 2,Orangeburg - Cordova 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Edisto,Orangeburg - Edisto,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Elloree 1,Orangeburg - Elloree 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Elloree 2,Orangeburg - Elloree 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Eutawville 1,Orangeburg - Eutawville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Eutawville 2,Orangeburg - Eutawville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Four Holes,Orangeburg - Four Holes,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Holly Hill 1,Orangeburg - Holly Hill 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Holly Hill 2,Orangeburg - Holly Hill 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Jamison,Orangeburg - Jamison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Limestone 1,Orangeburg - Limestone 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Limestone 2,Orangeburg - Limestone 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Neeses-Livingston,Orangeburg - Neeses-Livingston,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Nix,Orangeburg - Nix,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - North 1,Orangeburg - North 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - North 2,Orangeburg - North 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Norway,Orangeburg - Norway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Pine Hill,Orangeburg - Pine Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Providence,Orangeburg - Providence,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Rowesville,Orangeburg - Rowesville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Santee 1,Orangeburg - Santee 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Santee 2,Orangeburg - Santee 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Springfield,Orangeburg - Springfield,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 1,Orangeburg - Suburban 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 2,Orangeburg - Suburban 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 3,Orangeburg - Suburban 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 4,Orangeburg - Suburban 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 5,Orangeburg - Suburban 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 6,Orangeburg - Suburban 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 7,Orangeburg - Suburban 7,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 8,Orangeburg - Suburban 8,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Suburban 9,Orangeburg - Suburban 9,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Vance,Orangeburg - Vance,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Orangeburg - Whittaker,Orangeburg - Whittaker,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Abel,Pickens - Abel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Albert R. Lewis,Pickens - Albert R. Lewis,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Arial Mill,Pickens - Arial Mill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Brushy Creek,Pickens - Brushy Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Calhoun,Pickens - Calhoun,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Cedar Rock,Pickens - Cedar Rock,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Clemson,Pickens - Clemson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Crescent Hill,Pickens - Crescent Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Crestview,Pickens - Crestview,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Crossroads,Pickens - Crossroads,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Crosswell,Pickens - Crosswell,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Dacusville,Pickens - Dacusville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Easley,Pickens - Easley,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - East Liberty,Pickens - East Liberty,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - East Pickens,Pickens - East Pickens,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Flat Rock,Pickens - Flat Rock,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Forest Acres,Pickens - Forest Acres,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Fruit Mountain,Pickens - Fruit Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Georges Creek,Pickens - Georges Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Glassy Mountain,Pickens - Glassy Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Griffin,Pickens - Griffin,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Holly Springs,Pickens - Holly Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Issaqueena,Pickens - Issaqueena,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Lawrence Chapel,Pickens - Lawrence Chapel,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Mckissick,Pickens - Mckissick,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Morrison,Pickens - Morrison,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Mountain View,Pickens - Mountain View,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Nine Forks,Pickens - Nine Forks,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Norris,Pickens - Norris,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - North Central,Pickens - North Central,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - North Liberty,Pickens - North Liberty,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - North Pickens,Pickens - North Pickens,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Pendleton,Pickens - Pendleton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Pickensville,Pickens - Pickensville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Pike,Pickens - Pike,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Pope Field,Pickens - Pope Field,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Praters Creek,Pickens - Praters Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Pumpkintown,Pickens - Pumpkintown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Rices Creek,Pickens - Rices Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Rock Springs,Pickens - Rock Springs,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Saluda,Pickens - Saluda,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Sheffield,Pickens - Sheffield,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Simpson,Pickens - Simpson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Sitton,Pickens - Sitton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Six Mile,Pickens - Six Mile,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Six Mile Mountain,Pickens - Six Mile Mountain,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Skelton,Pickens - Skelton,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Smith Grove,Pickens - Smith Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - South Central,Pickens - South Central,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - South Pickens,Pickens - South Pickens,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Stone Church,Pickens - Stone Church,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Tri County,Pickens - Tri County,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - University,Pickens - University,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Vinland,Pickens - Vinland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - West Central,Pickens - West Central,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - West Liberty,Pickens - West Liberty,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - West Pickens,Pickens - West Pickens,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Woodside,Pickens - Woodside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Pickens - Zion,Pickens - Zion,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Arcadia,Richland - Arcadia,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ardincaple,Richland - Ardincaple,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ballentine 1,Richland - Ballentine 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Ballentine 2,Richland - Ballentine 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Beatty Road,Richland - Beatty Road,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Bluff,Richland - Bluff,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Blythewood 1,Richland - Blythewood 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Blythewood 2,Richland - Blythewood 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Blythewood 3,Richland - Blythewood 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Bookman,Richland - Bookman,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Brandon 1,Richland - Brandon 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Brandon 2,Richland - Brandon 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Briarwood,Richland - Briarwood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Bridge Creek,Richland - Bridge Creek,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Caughman Road,Richland - Caughman Road,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - College Place,Richland - College Place,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Cooper,Richland - Cooper,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dennyside,Richland - Dennyside,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dentsville,Richland - Dentsville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dutch Fork 1,Richland - Dutch Fork 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dutch Fork 2,Richland - Dutch Fork 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dutch Fork 3,Richland - Dutch Fork 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - Dutch Fork 4,Richland - Dutch Fork 4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2020,president,,Richland - East Forest Acres,Richland - East Forest Acres,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
